,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
ECD,0.49009195,0.46035728,0.50089353,0.50745374,0.5154958,0.49043658,0.518547,0.46427253,0.5007326,0.49905,0.5310804,0.50503665,0.5272485,0.47524714,0.51024514,0.43418542,0.56561244,0.52932036,0.52462435,0.5686757,0.53591275,0.45774597,0.5321798,0.47951847,0.5304298,0.468472,0.51175994,0.5072776,0.48897278,0.49934378,0.506247,0.5215466,0.47185755,0.4539401,0.48084432,0.44199342,0.4866125,0.49084765,0.5271225,0.5420762,0.5577371,0.4510025,0.41895774,0.4906335,0.55839705,0.5298315,0.5206805,0.50681543,0.4913029,0.42310694,0.51635975,0.5056156,0.5082656,0.49704686,0.4963623,0.5050978,0.5469066,0.4989065,0.508351,0.46827996,0.48631862,0.60397303,0.4812645,0.49422666,0.53605855,0.5410494,0.45572132,0.47799665,0.50846493,0.5065692,0.48259044,0.5175392,0.49757206,0.5012826,0.48817775,0.5337745,0.46552128,0.4720934,0.4536206,0.510123,0.482672,0.48551422,0.48538798,0.44178936,0.49934348,0.44441816,0.458618,0.4873756,0.47039533,0.47980195,0.51315653,0.51000136,0.48617572,0.4731729,0.39140174,0.47213024,0.48789665,0.50401586,0.5312976,0.45090187,0.5987522,0.53478414,0.4609548,0.5251483,0.5506077,0.47917774,0.53185433,0.4257263,0.48159653,0.52735686,0.4950714,0.4815154,0.52636045,0.49633268,0.5207995,0.49652663,0.48399013,0.5022222,0.52041745,0.5022851,0.48352715,0.5113779,0.5166509,0.4125852,0.46615648,0.47344574,0.48966637,0.4969087
MATR3,0.4184361,0.43110234,0.3682426,0.66927975,0.39832577,0.49644125,0.39259833,0.43071705,0.54575247,0.30003124,0.45432177,0.40766773,0.582503,0.54062474,0.33999655,0.4517149,0.739619,0.71389294,0.6015637,0.6225291,0.67018735,0.33793887,0.6763487,0.53048927,0.45133004,0.3974642,0.656079,0.48962706,0.51514053,0.40062147,0.59084016,0.6050523,0.45800835,0.4866167,0.3899056,0.4425817,0.37602946,0.3814819,0.30403388,0.43694836,0.4738961,0.41681904,0.42373624,0.3794585,0.54129887,0.6576007,0.6789539,0.56247544,0.493561,0.3539366,0.5533385,0.6384905,0.5619826,0.5680365,0.61768574,0.2638356,0.590905,0.66480535,0.4788448,0.51911765,0.49944606,0.40932235,0.511973,0.36582854,0.56103575,0.71969825,0.37136906,0.4420539,0.6449374,0.6149306,0.37186822,0.6372843,0.3796237,0.43393162,0.5646053,0.59181404,0.36013547,0.39517206,0.34520775,0.5817969,0.3756211,0.49021086,0.41263688,0.39965233,0.57526356,0.40438947,0.3958436,0.43771753,0.6036229,0.41679657,0.39683858,0.39643255,0.41104233,0.49257296,0.4284651,0.5378793,0.50193167,0.27780956,0.38562298,0.55764306,0.44100308,0.35387886,0.51596636,0.57316333,0.6640943,0.42639115,0.42375147,0.4098512,0.3544471,0.56484073,0.53700745,0.37088495,0.5741685,0.6199943,0.5511913,0.32775998,0.47553,0.4629917,0.6640962,0.48396546,0.6234176,0.60250705,0.6349979,0.23467126,0.61771184,0.3633883,0.31797507,0.5911917
COL4A1,0.4822527,0.44442335,0.48460525,0.58736134,0.46012768,0.48974267,0.49640587,0.46785092,0.5214558,0.39171207,0.5041811,0.4649561,0.57510555,0.4956925,0.42760125,0.41827878,0.65818703,0.63856035,0.58363897,0.6355519,0.60268885,0.41269317,0.5996449,0.50871855,0.5077166,0.41539553,0.57781965,0.50871867,0.5035816,0.45835024,0.5283511,0.5721406,0.47851712,0.45534658,0.46988702,0.45295575,0.40935215,0.45327187,0.42506757,0.5033449,0.50548834,0.51875055,0.42151135,0.43901137,0.56910926,0.57037526,0.623408,0.52167827,0.50642025,0.42110428,0.5479779,0.58490217,0.5324747,0.52434456,0.56987864,0.40846467,0.566874,0.6015534,0.49409992,0.48556706,0.490577,0.5605966,0.50132674,0.42554843,0.55984354,0.64048856,0.44593978,0.44233578,0.5479213,0.58870673,0.4453997,0.60070145,0.45365918,0.48066097,0.55636907,0.5751802,0.43507943,0.4415371,0.40356237,0.56731004,0.434044,0.5243811,0.43516177,0.41441786,0.5403238,0.43909302,0.41185614,0.44003385,0.5351113,0.4750373,0.49343592,0.44358227,0.4546602,0.4586357,0.43326283,0.5181506,0.547001,0.38576794,0.48376116,0.49592465,0.5449934,0.47177264,0.4617336,0.5638494,0.61229044,0.488383,0.48099166,0.39289692,0.4339776,0.54952955,0.5425363,0.48480415,0.59180427,0.55469024,0.5458676,0.42189604,0.48226842,0.5001367,0.55877006,0.48836032,0.5624978,0.54501075,0.5959231,0.29301536,0.5706341,0.43458855,0.42932624,0.5477376
ETV3,0.47613752,0.47395018,0.47175246,0.51808566,0.4905135,0.48682204,0.49080583,0.4579334,0.50774884,0.46893921,0.5132657,0.49344346,0.5270751,0.49387658,0.4834294,0.45205122,0.56690776,0.53679967,0.5220687,0.5645168,0.54122347,0.45617968,0.53741056,0.49039853,0.52837145,0.4640801,0.5209538,0.5035429,0.4864352,0.49082032,0.5048702,0.5228603,0.4846076,0.47068477,0.46003926,0.44612065,0.4846161,0.47448704,0.49317396,0.5107719,0.5547035,0.44658163,0.4337016,0.4749593,0.5485068,0.53715926,0.5193338,0.508217,0.4996831,0.40034524,0.509689,0.5104265,0.51646996,0.50806713,0.49889043,0.47742411,0.54117626,0.5157179,0.5181723,0.48313728,0.49272975,0.56399626,0.4714658,0.4861022,0.52605087,0.55225277,0.44055122,0.47542322,0.5154077,0.5058369,0.47904846,0.52189106,0.47095817,0.48801857,0.49114537,0.5311801,0.4577718,0.46256933,0.4483512,0.51255304,0.47935736,0.48527762,0.48765272,0.45328027,0.50218534,0.45199862,0.465565,0.48878527,0.4823991,0.46485543,0.48244944,0.50361454,0.47366482,0.4938393,0.40631992,0.47519416,0.48930416,0.46932238,0.5098197,0.47094584,0.5663232,0.49589854,0.47790232,0.5192156,0.55356604,0.4696138,0.5136042,0.4498632,0.46977612,0.51755404,0.4818135,0.46729568,0.52336514,0.50138,0.5230875,0.4938447,0.48853716,0.4935122,0.53458184,0.49259967,0.48790345,0.5193256,0.51756626,0.41711068,0.47867745,0.46222636,0.4715038,0.50233805
MYO1C,0.48664784,0.45656547,0.4971714,0.5305512,0.49783966,0.49211025,0.5140073,0.46960708,0.5059452,0.46645638,0.5223682,0.49273103,0.5405628,0.4861747,0.48545018,0.42930755,0.587085,0.56255317,0.5386567,0.58651114,0.5512153,0.4467075,0.54918414,0.48637372,0.52532905,0.45588264,0.5293282,0.5092822,0.48582634,0.49199113,0.5121148,0.5333831,0.47445032,0.4556132,0.47851598,0.445295,0.46365604,0.47584927,0.49496287,0.53540105,0.53964657,0.47617105,0.4215492,0.4714119,0.5549368,0.53555655,0.54817766,0.5108466,0.49738187,0.4236934,0.5262864,0.52790964,0.51772976,0.51004994,0.5178674,0.47587356,0.54777485,0.527518,0.5036718,0.4750582,0.4869591,0.5882649,0.48980832,0.47830093,0.5382598,0.5687543,0.4498023,0.46574295,0.51540285,0.53023326,0.47008175,0.54180676,0.4880856,0.49347442,0.505434,0.5468597,0.45587596,0.4632917,0.43443897,0.52729964,0.47129893,0.5026818,0.47181767,0.43434376,0.50930154,0.44717264,0.44540843,0.4728199,0.48424238,0.482944,0.50812674,0.49169162,0.47822168,0.46775663,0.40575516,0.48761985,0.5110147,0.4667106,0.5126962,0.46660677,0.57905793,0.5153359,0.46128514,0.5324316,0.5650052,0.4861153,0.51411045,0.4180216,0.46744743,0.53296185,0.50996923,0.48676997,0.54281354,0.51720965,0.5289071,0.4757381,0.48229063,0.5002835,0.5302286,0.49809057,0.5068158,0.52116895,0.5399019,0.37497637,0.4966446,0.4647527,0.47408673,0.50866175
EP300,0.42060515,0.4246808,0.37571788,0.667257,0.39637336,0.5016944,0.4100913,0.414348,0.55200213,0.2875263,0.4543069,0.398392,0.58361316,0.55384725,0.33952633,0.4367931,0.7299421,0.7190219,0.603078,0.6330321,0.65595025,0.33081442,0.6774677,0.5423238,0.41995102,0.40797448,0.667713,0.4911815,0.507586,0.39057893,0.594261,0.6096011,0.44662914,0.48837966,0.38580936,0.42992997,0.38147599,0.37992132,0.29492334,0.44657615,0.45561692,0.42993695,0.40834168,0.37909693,0.54658204,0.6500634,0.68387234,0.5591207,0.4920516,0.35778278,0.5652652,0.6493672,0.5598979,0.58454627,0.6190562,0.25274873,0.59342206,0.662788,0.47039983,0.50788164,0.47827822,0.41049054,0.51742333,0.35990995,0.5553468,0.70925754,0.3598809,0.42759162,0.63501865,0.6213905,0.36530182,0.6324338,0.39200824,0.4401358,0.5556534,0.59697706,0.37010932,0.39003697,0.32542115,0.6032843,0.36871013,0.5084713,0.4063662,0.3904887,0.56627727,0.41858965,0.3850851,0.42316175,0.5794499,0.41005582,0.40667638,0.40623295,0.41060433,0.4761731,0.4264566,0.5511247,0.5219319,0.28036514,0.37978396,0.5569265,0.44280568,0.34858432,0.51534235,0.5569546,0.6614593,0.43850878,0.4242437,0.40584663,0.35639164,0.56129825,0.53711176,0.37587094,0.56570196,0.6294326,0.5632276,0.32136256,0.4814497,0.47773892,0.6735868,0.48817205,0.62395465,0.60471624,0.64541686,0.22648741,0.6058375,0.35554668,0.3140124,0.590581
CTSZ,0.49400952,0.4556368,0.50862235,0.5200846,0.510978,0.49115527,0.52271056,0.46597826,0.5064169,0.4755877,0.53244275,0.49793032,0.5414836,0.4785649,0.4972549,0.4238087,0.5807282,0.55362785,0.53520316,0.58927256,0.54756,0.45301327,0.54583085,0.48587608,0.528794,0.45370314,0.5242255,0.5052236,0.4895634,0.49623227,0.5111653,0.5322394,0.47539592,0.45022565,0.48405358,0.44420335,0.4664469,0.4849271,0.50642574,0.5433808,0.5421829,0.47697973,0.41667664,0.4762453,0.56057113,0.5327498,0.5431106,0.50948405,0.4982467,0.42901555,0.5247481,0.5224355,0.51916593,0.50505507,0.51513565,0.4888529,0.5475389,0.5233076,0.5041628,0.47167957,0.4831131,0.6059188,0.48901042,0.48318997,0.5367367,0.56436837,0.45659038,0.47063324,0.50513107,0.528418,0.47305208,0.5409189,0.49789184,0.49768075,0.50623447,0.5480584,0.46060246,0.4617528,0.43692598,0.5269526,0.47424883,0.50566506,0.47468355,0.43609017,0.5100603,0.44912606,0.4486523,0.47364947,0.47782356,0.48848146,0.515693,0.495003,0.4813173,0.46141094,0.4013178,0.48479983,0.5100586,0.48181593,0.52340627,0.46026418,0.5949696,0.5285374,0.45280325,0.534,0.56533784,0.49379343,0.5240863,0.4130108,0.47442982,0.53520566,0.51285315,0.49934545,0.5453861,0.50962096,0.52840245,0.48173714,0.4810935,0.50513315,0.5216293,0.5020944,0.50056106,0.5162092,0.5399352,0.37752494,0.49086794,0.46891585,0.48039255,0.504866
NEDD4,0.48952842,0.4564364,0.50911874,0.5344912,0.5055442,0.49566308,0.51579356,0.4649404,0.49927613,0.4626715,0.5248947,0.4925076,0.5506301,0.47319916,0.4899433,0.42810565,0.5978502,0.566894,0.5515398,0.5987468,0.56866026,0.44708788,0.55644995,0.49063244,0.52413696,0.45239913,0.5396172,0.5090625,0.49231115,0.49310687,0.51267904,0.53350043,0.4732391,0.45333844,0.48816478,0.4432328,0.45378482,0.47873384,0.5028623,0.54297763,0.53060865,0.48533165,0.42171183,0.4724968,0.55763084,0.5459747,0.5594967,0.510109,0.5000138,0.4290483,0.526741,0.5342789,0.51395464,0.5065069,0.53091794,0.47094923,0.5457949,0.5297274,0.50243485,0.47566548,0.48521867,0.596855,0.49642608,0.47472858,0.5480413,0.5845224,0.4622851,0.46832943,0.52838403,0.54863214,0.4671484,0.5487385,0.4881782,0.50415426,0.5141342,0.55471253,0.45218936,0.46357396,0.43702284,0.53442866,0.47066048,0.49831355,0.46274927,0.43461713,0.5153031,0.4446667,0.4415136,0.4658884,0.5116454,0.48901075,0.5164541,0.47802094,0.4698118,0.46321052,0.40343842,0.48701605,0.5127219,0.4646093,0.51751846,0.4653609,0.5854518,0.5207916,0.46096784,0.54011005,0.57363296,0.49393466,0.5185434,0.4123713,0.46761447,0.5416393,0.5142879,0.49187854,0.55108494,0.52051467,0.5269569,0.4694437,0.4811818,0.49946058,0.529487,0.49872795,0.5188257,0.5190499,0.5429952,0.37081787,0.50994956,0.4716178,0.47078186,0.5237056
ELP2,0.44141313,0.3794599,0.36711922,0.691065,0.38231546,0.5014973,0.4261678,0.3829478,0.54116786,0.24777626,0.45394418,0.38630378,0.63976824,0.5290278,0.28590235,0.39799812,0.78446156,0.765667,0.6339081,0.6608287,0.6850542,0.30933756,0.7087184,0.56793016,0.4509564,0.3505424,0.7249419,0.4937565,0.5357662,0.39539298,0.6432068,0.59753376,0.44366422,0.4726707,0.39074168,0.42274857,0.31018293,0.3441748,0.2852173,0.46269476,0.42994618,0.4792268,0.36054358,0.35589582,0.53602856,0.69362026,0.72560126,0.56586754,0.53419906,0.40201083,0.6107581,0.6899005,0.60233146,0.58032113,0.6710214,0.24396029,0.5820495,0.70839053,0.42501915,0.5287314,0.44251844,0.4512443,0.55084854,0.33982247,0.61923337,0.7633972,0.34985307,0.43712014,0.6421606,0.68232626,0.34203666,0.6941145,0.4105642,0.40789258,0.6123978,0.6746683,0.38762397,0.3577782,0.30382866,0.6549321,0.34039143,0.56245494,0.37682095,0.34988764,0.62441283,0.37408403,0.34668857,0.3516457,0.5916083,0.5023477,0.42537925,0.36927593,0.3963385,0.4429091,0.4454858,0.54693085,0.5697255,0.2733894,0.35953194,0.5593455,0.4300648,0.33111882,0.49091613,0.57531625,0.70378715,0.47577405,0.4257406,0.34507558,0.30408898,0.6174418,0.57838887,0.40289533,0.6302047,0.67545056,0.5660724,0.30706152,0.45765322,0.4836768,0.66434896,0.513981,0.6517083,0.58283204,0.71943855,0.16011228,0.67433786,0.3248648,0.2938911,0.58335155
SERPINH1,0.48113212,0.44505295,0.47346047,0.590339,0.4564761,0.49019235,0.48974848,0.46608397,0.52430725,0.38784018,0.4997336,0.46290138,0.57663053,0.4967691,0.42203003,0.41824043,0.66439617,0.6456735,0.5867291,0.6327819,0.6083021,0.41093948,0.5995562,0.5081626,0.50642353,0.41387054,0.57940644,0.51094514,0.5040444,0.45410573,0.52895826,0.5764395,0.47562924,0.45470372,0.46216545,0.45355874,0.4079729,0.4459746,0.41822207,0.49788207,0.4984398,0.5129357,0.42327568,0.4326294,0.5696692,0.5728865,0.6286428,0.5202984,0.5014374,0.41873467,0.5527108,0.58529097,0.532431,0.52337587,0.5752482,0.3967823,0.57087094,0.60751665,0.49356157,0.4883952,0.49292654,0.54690903,0.49833715,0.42157093,0.5610687,0.6480088,0.44308016,0.4398074,0.55893415,0.587538,0.4404696,0.6072877,0.44401723,0.47732192,0.55991095,0.57508135,0.42505455,0.43991938,0.40143847,0.5679938,0.42791718,0.52485347,0.43140268,0.4134645,0.5382849,0.4381971,0.4072241,0.43972808,0.5442952,0.47561586,0.4873225,0.43960124,0.45020047,0.46188366,0.43122607,0.52108914,0.5447313,0.3730308,0.4784516,0.5030764,0.53349036,0.46745932,0.47168094,0.5663395,0.6128672,0.48079428,0.47674724,0.39132607,0.42612994,0.54976636,0.5456033,0.47202376,0.5936184,0.5569268,0.5432656,0.41099724,0.4817499,0.4952107,0.5642538,0.48711935,0.56784314,0.54941744,0.594931,0.28871095,0.57082856,0.42819363,0.42665198,0.55073994
PLAGL2,0.46668756,0.4645393,0.42695245,0.58531696,0.45802444,0.49195558,0.44003406,0.43942535,0.52252114,0.4030406,0.48448774,0.45607015,0.5406338,0.50499725,0.4331226,0.45902222,0.6245011,0.6104345,0.5628953,0.5759044,0.6000107,0.4193004,0.5881466,0.50257796,0.47899798,0.43849254,0.5803365,0.49142316,0.5025725,0.45758253,0.5430075,0.54676294,0.47363147,0.47412503,0.43218014,0.4480914,0.45658728,0.4386836,0.4192005,0.47644678,0.50654584,0.43511003,0.43707785,0.4457114,0.5474491,0.5825792,0.5742292,0.51844287,0.4977333,0.3759863,0.52037627,0.5662841,0.5313273,0.53442043,0.53270274,0.3858295,0.55295074,0.5771108,0.49365807,0.50317895,0.5014895,0.4954228,0.47814924,0.44231927,0.53252953,0.62547284,0.4167593,0.47330686,0.57332164,0.5511951,0.42345577,0.564378,0.44194564,0.47580203,0.5075253,0.55364496,0.40694386,0.43993276,0.40732446,0.53327876,0.44190368,0.47819212,0.45505023,0.4426665,0.5330849,0.43828782,0.43481758,0.46406388,0.54738176,0.4450445,0.4500642,0.4573608,0.45135248,0.49899316,0.41887346,0.49673903,0.47485837,0.3959595,0.444117,0.5098735,0.5034328,0.44585493,0.49401483,0.5393795,0.5887827,0.46780646,0.4702202,0.44923365,0.4239235,0.53722084,0.504156,0.43109578,0.5318174,0.5579329,0.527288,0.42244515,0.48829073,0.4805716,0.5940879,0.49389145,0.53863746,0.55261904,0.56872576,0.35162655,0.53877115,0.43366158,0.40218934,0.5408217
RARA,0.40462992,0.41034245,0.35372284,0.69859236,0.37510902,0.4986798,0.3819673,0.4291864,0.54893476,0.2597864,0.44040447,0.3866576,0.60215455,0.5437764,0.30453822,0.43526626,0.7709744,0.74813265,0.61748004,0.6420026,0.6922954,0.2993035,0.7137042,0.54259264,0.44017357,0.3845302,0.6953477,0.48698455,0.52703947,0.3738676,0.6121543,0.6191402,0.45085418,0.48506784,0.37457237,0.43290365,0.3394827,0.34082216,0.26846904,0.43176338,0.44586128,0.4226039,0.41083857,0.35779694,0.53678447,0.68073064,0.72050726,0.5832004,0.50136364,0.36241654,0.5867149,0.6671971,0.5846376,0.57885015,0.65788776,0.22272833,0.606503,0.6956802,0.4559402,0.5297588,0.47340286,0.38202247,0.5279269,0.33909127,0.5834318,0.75297195,0.3531827,0.43478623,0.66750324,0.6492539,0.3441136,0.6809251,0.3790508,0.41755977,0.5948964,0.6219218,0.34788108,0.3703876,0.3153222,0.60823244,0.34151703,0.5162184,0.3890385,0.37713975,0.6014966,0.3856766,0.36674178,0.41597402,0.6021127,0.43508783,0.38823286,0.3768197,0.39745006,0.4776489,0.4244894,0.5588152,0.5279194,0.24227197,0.35814553,0.57907486,0.41406086,0.32556766,0.5173729,0.5823053,0.70036405,0.4327359,0.40767246,0.3846856,0.31082803,0.59052324,0.55163276,0.35857633,0.59945464,0.65596074,0.5543201,0.285858,0.46350366,0.46322018,0.68958855,0.49271008,0.6572244,0.60648906,0.66513586,0.1917236,0.6576743,0.3366045,0.28486052,0.60470176
TCERG1,0.45473415,0.4240383,0.34945104,0.70223504,0.40229526,0.5053112,0.37001178,0.3899144,0.54239637,0.27844974,0.44439462,0.3938726,0.5942713,0.519462,0.33833626,0.43019906,0.75821495,0.74416333,0.6387414,0.623362,0.7054865,0.35414025,0.6925267,0.5312138,0.403742,0.36036617,0.6907435,0.47137254,0.5380831,0.4024064,0.6185733,0.5938391,0.44406852,0.44996473,0.37620038,0.44065842,0.38985258,0.38450354,0.28842616,0.43973213,0.42397785,0.41494584,0.41864428,0.37480578,0.5510271,0.6781433,0.6853131,0.5514283,0.48785874,0.34150502,0.56023365,0.67241496,0.5646426,0.5810631,0.6151709,0.23465699,0.5815998,0.68983585,0.44210467,0.52588123,0.4998243,0.41849732,0.5027224,0.35494947,0.56555295,0.7646163,0.3763302,0.4671304,0.67626965,0.6602421,0.31950796,0.6630048,0.39712885,0.44801688,0.5592171,0.61955965,0.3184474,0.37915584,0.32042778,0.5909647,0.36934298,0.47904095,0.380049,0.4079594,0.5953784,0.39866588,0.3686632,0.3843834,0.6634317,0.42961317,0.4121893,0.36958954,0.40220115,0.48301697,0.42110658,0.54330903,0.466512,0.27805144,0.3400506,0.5580643,0.41159317,0.37617704,0.5096024,0.58434653,0.68102217,0.46519715,0.40233618,0.40615317,0.335318,0.58808815,0.5647694,0.37679735,0.57678795,0.6587158,0.5418549,0.2954229,0.4856189,0.45825234,0.69795924,0.5053357,0.6409798,0.612137,0.6811523,0.2039166,0.6525961,0.36534244,0.2896445,0.6104212
SNORA3,0.47575504,0.4671071,0.47588912,0.52483976,0.48340857,0.4905677,0.4956238,0.4612092,0.50970894,0.46127912,0.51221126,0.4878282,0.52804005,0.4958318,0.47423172,0.44816035,0.5741504,0.5448595,0.5255546,0.57183564,0.5392566,0.445592,0.54686105,0.4931812,0.52437717,0.46792284,0.5327527,0.50643194,0.4834774,0.48449868,0.5089191,0.5292521,0.4815749,0.47224954,0.4591706,0.44466797,0.47639522,0.46431437,0.48467267,0.51313436,0.5472824,0.450433,0.42719528,0.46929392,0.54420894,0.5401066,0.52979237,0.5145532,0.5005587,0.40546462,0.5212322,0.51837325,0.51962197,0.5133511,0.5085077,0.46431237,0.5455511,0.5235876,0.5097103,0.48462966,0.4862244,0.5550151,0.47791344,0.48415658,0.5292855,0.55368745,0.43691075,0.47210315,0.52028966,0.5112428,0.47141412,0.53060055,0.4736842,0.48557234,0.49641034,0.53852355,0.4596956,0.45962214,0.43700844,0.51821,0.47199634,0.4946742,0.48338974,0.4492761,0.50663763,0.4502674,0.46028456,0.48442358,0.4750224,0.4694515,0.48239478,0.50202113,0.4737743,0.48682195,0.4096114,0.48550782,0.49915713,0.4639878,0.5044073,0.47503096,0.5598152,0.49020308,0.47923487,0.5194477,0.5598427,0.4726268,0.51354396,0.44446158,0.4627932,0.52464235,0.48761564,0.46401963,0.52697676,0.5092491,0.52453065,0.48418668,0.4862286,0.4958766,0.54139763,0.49200797,0.49401256,0.52008015,0.5231754,0.40528286,0.48530087,0.45675653,0.46871084,0.500738
NFKBIA,0.4368527,0.44466072,0.39908177,0.62974966,0.42299038,0.4904199,0.4128043,0.44351083,0.53929585,0.34106022,0.46179822,0.42569217,0.5610311,0.5221131,0.37600285,0.45711815,0.68635446,0.6660749,0.57955456,0.6012381,0.64203465,0.36976478,0.640759,0.5164676,0.46565402,0.41983402,0.6259557,0.49165905,0.5137787,0.4207375,0.5697971,0.5764119,0.46494198,0.4817882,0.40454027,0.44166565,0.40250337,0.39308983,0.34932104,0.45347372,0.4841209,0.42830023,0.43536946,0.4071642,0.54094285,0.62189466,0.63784665,0.54843307,0.49703142,0.37038517,0.547396,0.6068254,0.55028886,0.55347633,0.59066665,0.31252933,0.57931405,0.62970036,0.48143002,0.51302147,0.49037868,0.43748653,0.50439763,0.3950438,0.5521085,0.6798587,0.38660616,0.45544508,0.61099964,0.5883631,0.38814297,0.6174597,0.4118087,0.4528869,0.5451836,0.5766806,0.3827053,0.41194382,0.37512538,0.55977166,0.39916375,0.4978609,0.4309827,0.420398,0.5559472,0.42098287,0.40867433,0.45207423,0.5633165,0.44186205,0.41786078,0.42502525,0.4267937,0.49275172,0.42791554,0.5257878,0.4968986,0.32108238,0.40972224,0.54887885,0.46488068,0.39156383,0.506758,0.5563567,0.635203,0.45059672,0.4401177,0.422562,0.3723469,0.55724347,0.52591443,0.39801565,0.5626286,0.5983303,0.5370527,0.36475354,0.48377332,0.47517115,0.631147,0.4902104,0.59001946,0.5776663,0.6047087,0.27909166,0.5871609,0.39240387,0.35215026,0.56977564
2410141K09RIK,0.5141541,0.43061286,0.5615947,0.48109958,0.5853544,0.49157175,0.56902635,0.4510436,0.49865946,0.5419473,0.57263494,0.5257975,0.55450904,0.43454033,0.5485763,0.3806636,0.58099306,0.5179698,0.5266901,0.5948931,0.53910816,0.47457615,0.53396845,0.48000184,0.54093724,0.44800383,0.50090766,0.5008955,0.50013596,0.528361,0.52232563,0.5132948,0.46170604,0.41352388,0.5209737,0.42870772,0.47154012,0.53975326,0.59330815,0.6226603,0.57845604,0.44492534,0.35718647,0.5106805,0.5774995,0.53413326,0.52127343,0.51301056,0.4793773,0.45127887,0.5151314,0.50782657,0.5090276,0.4755463,0.50625736,0.56112224,0.54218686,0.46651098,0.5025724,0.43619058,0.4664346,0.70603883,0.5014807,0.5075161,0.55585647,0.5232408,0.47758436,0.49610054,0.4885916,0.5232622,0.49802053,0.50642765,0.5486982,0.5303677,0.4889175,0.5652083,0.48160714,0.4633082,0.44418097,0.5240115,0.49266106,0.49702442,0.48671144,0.41987985,0.50221425,0.4239109,0.4599598,0.46047285,0.46154815,0.52322155,0.5604268,0.518761,0.50178623,0.41867185,0.34589368,0.45059595,0.4856729,0.5847415,0.578949,0.39589328,0.68167144,0.6024237,0.42137313,0.53370816,0.5626579,0.5100788,0.58135337,0.38374862,0.5020619,0.55623233,0.52011013,0.5265626,0.54154277,0.4916561,0.5356535,0.5146495,0.46809533,0.5236821,0.4967544,0.52916324,0.4800215,0.49783403,0.53144604,0.3838231,0.44068646,0.47969067,0.5166053,0.4851888
EIF2S2,0.48491767,0.45769998,0.49932256,0.5379398,0.49786758,0.49676228,0.51262105,0.4656284,0.50251955,0.45696765,0.5206997,0.48827276,0.5457794,0.48269773,0.4818612,0.4319814,0.59296966,0.566694,0.5465148,0.59311926,0.56384844,0.44008592,0.55693215,0.48955002,0.5225006,0.45594776,0.54166955,0.50859195,0.48818114,0.48392436,0.51393205,0.53567535,0.47467014,0.45813373,0.48038095,0.44397283,0.45584765,0.47129887,0.49066252,0.53535736,0.53166395,0.48209968,0.42360386,0.46791375,0.556507,0.5438979,0.5574427,0.512858,0.49836776,0.4236114,0.52942044,0.53394663,0.5178882,0.512741,0.5269204,0.46329325,0.5467284,0.5311435,0.500645,0.4790471,0.48582038,0.5836616,0.49614963,0.4762384,0.54277635,0.5825789,0.4544145,0.46465787,0.5285119,0.54199517,0.46431467,0.54549193,0.48498678,0.4982077,0.51021534,0.5502122,0.4528898,0.45989943,0.43198544,0.53250235,0.4684472,0.5001824,0.46484315,0.4348088,0.5137625,0.4480533,0.4439682,0.469341,0.5006721,0.48151746,0.51010907,0.48255685,0.4714165,0.4681546,0.40831056,0.49002782,0.5146954,0.45648026,0.51114476,0.4691593,0.5751583,0.51202154,0.46525586,0.5358294,0.5711447,0.48910326,0.51657647,0.41653433,0.4632696,0.5353825,0.5099825,0.48302054,0.5458198,0.52170116,0.5264048,0.46767834,0.48095658,0.49869356,0.53583217,0.49548373,0.5156743,0.5223871,0.54219955,0.37198347,0.5087099,0.46548018,0.468253,0.51941687
